349RC	S	Domain in cystathionine beta-synthase and other proteins.				
31SRI	S	Domain in cystathionine beta-synthase and other proteins.				
317U4	S	Domain in cystathionine beta-synthase and other proteins.				
34ANM	S	Domain of unknown function				
33X0B	S	Domain of unknown function				
33RHK	S	Domain of unknown function				
33RE1	S	Domain of unknown function				
33QGT	S	Domain of unknown function				
33PUE	S	Domain of unknown function				
33KS6	S	Domain of unknown function				
33HTD	S	Domain of unknown function				
3301A	S	Domain of unknown function				
32ZRT	S	Domain of unknown function				
32RDY	S	Domain of unknown function				
3238N	S	Domain of unknown function				
31QP7	S	Domain of unknown function				
30KEF	S	Domain of unknown function				
30KDX	S	Domain of unknown function				
2ZV25	S	Domain of unknown function				
2ZAI4	S	Domain of unknown function				
2Z9Q2	S	Domain of unknown function				
32845	S	Domain of unknown function				
2Z85F	S	Domain of unknown function (4846)				
33DGB	S	Domain of unknown function (DU1801)				
335KF	S	Domain of unknown function (DU1801)				
32SVM	S	Domain of unknown function (DU1801)				
32S5R	S	Domain of unknown function (DU1801)				
32MBR	S	Domain of unknown function (DU1801)				
32JC1	S	Domain of unknown function (DU1801)				
32BUX	S	Domain of unknown function (DU1801)				
321KE	S	Domain of unknown function (DU1801)				
30B3S	S	Domain of unknown function (DU1801)				
2ZVYZ	S	Domain of unknown function (DU1801)				
30IU8	S	Domain of Unknown Function (DUF1080)				
30IQQ	S	Domain of Unknown Function (DUF1080)				
30IGQ	S	Domain of Unknown Function (DUF1080)				
30BTJ	S	Domain of Unknown Function (DUF1080)				
2ZKEP	S	Domain of Unknown Function (DUF1080)				
2ZJBH	S	Domain of Unknown Function (DUF1080)				
2ZADX	S	Domain of Unknown Function (DUF1080)				
2Z9F2	S	Domain of Unknown Function (DUF1080)				
2Z8R6	S	Domain of Unknown Function (DUF1080)				
2Z7Y1	S	Domain of Unknown Function (DUF1080)				
346UJ	S	Domain of unknown function (DUF1127)				
33M54	S	Domain of unknown function (DUF1127)				
33HYR	S	Domain of unknown function (DUF1127)				
33FSN	S	Domain of unknown function (DUF1127)				
33B1H	S	Domain of unknown function (DUF1127)				
33AE5	S	Domain of unknown function (DUF1127)				
339M6	S	Domain of unknown function (DUF1127)				
32KYG	S	Domain of unknown function (DUF1127)				
32KIQ	S	Domain of unknown function (DUF1127)				
32CG2	S	Domain of unknown function (DUF1127)				
32BH5	S	Domain of unknown function (DUF1127)				
32AT2	S	Domain of unknown function (DUF1127)				
329I9	S	Domain of unknown function (DUF1127)				
325V2	S	Domain of unknown function (DUF1127)				
31TRA	S	Domain of unknown function (DUF1127)				
31RPA	S	Domain of unknown function (DUF1127)				
31M96	S	Domain of unknown function (DUF1127)				
31II4	S	Domain of unknown function (DUF1127)				
31DUF	S	Domain of unknown function (DUF1127)				
31DCM	S	Domain of unknown function (DUF1127)				
31C6S	S	Domain of unknown function (DUF1127)				
31B4I	S	Domain of unknown function (DUF1127)				
31A4N	S	Domain of unknown function (DUF1127)				
3193Z	S	Domain of unknown function (DUF1127)				
317Q1	S	Domain of unknown function (DUF1127)				
315NY	S	Domain of unknown function (DUF1127)				
313TE	S	Domain of unknown function (DUF1127)				
313NW	S	Domain of unknown function (DUF1127)				
313BP	S	Domain of unknown function (DUF1127)				
3137D	S	Domain of unknown function (DUF1127)				
3135V	S	Domain of unknown function (DUF1127)				
3133E	S	Domain of unknown function (DUF1127)				
3122Y	S	Domain of unknown function (DUF1127)				
310ZA	S	Domain of unknown function (DUF1127)				
310Q1	S	Domain of unknown function (DUF1127)				
3104Y	S	Domain of unknown function (DUF1127)				
30PCH	S	Domain of unknown function (DUF1127)				
300PF	S	Domain of unknown function (DUF1127)				
300CK	S	Domain of unknown function (DUF1127)				
2ZZ0D	S	Domain of unknown function (DUF1127)				
2ZYXS	S	Domain of unknown function (DUF1127)				
2ZY4J	S	Domain of unknown function (DUF1127)				
2ZSCD	S	Domain of unknown function (DUF1127)				
2ZMWI	S	Domain of unknown function (DUF1127)				
2ZJZD	S	Domain of unknown function (DUF1127)				
2ZHXM	S	Domain of unknown function (DUF1127)				
2ZFNQ	S	Domain of unknown function (DUF1127)				
31337	S	Domain of unknown function (DUF1127)				
33VI2	S	Domain of Unknown Function (DUF1206)				
30WMB	S	Domain of Unknown Function (DUF1206)				
32WW7	S	Domain of Unknown Function (DUF1259)				
32SSA	S	Domain of Unknown Function (DUF1259)				
32R97	S	Domain of Unknown Function (DUF1259)				
2ZNBC	S	Domain of Unknown Function (DUF1259)				
33TID	S	Domain of unknown function (DUF1287)				
34C1A	S	Domain of unknown function (DUF1330)				
30XP4	S	Domain of unknown function (DUF1330)				
308VR	S	Domain of unknown function (DUF1330)				
34127	S	Domain of unknown function (DUF1330)				
34C83	S	Domain of unknown function (DUF1413)				
33FBX	S	Domain of unknown function (DUF1413)				
334TT	S	Domain of unknown function (DUF1413)				
30PQ7	S	Domain of unknown function (DUF1413)				
30C8N	S	Domain of unknown function (DUF1413)				
308N0	S	Domain of unknown function (DUF1413)				
3058X	S	Domain of unknown function (DUF1413)				
33359	S	Domain of unknown function (DUF1413)				
33MSF	S	Domain of Unknown Function (DUF1521)				
32RZF	S	Domain of Unknown Function (DUF1521)				
3463P	S	Domain of Unknown Function (DUF1540)				
33KI1	S	Domain of Unknown Function (DUF1540)				
33FK6	S	Domain of Unknown Function (DUF1540)				
33F25	S	Domain of Unknown Function (DUF1540)				
33E33	S	Domain of Unknown Function (DUF1540)				
33CPP	S	Domain of Unknown Function (DUF1540)				
33C54	S	Domain of Unknown Function (DUF1540)				
33B22	S	Domain of Unknown Function (DUF1540)				
339IG	S	Domain of Unknown Function (DUF1540)				
338HN	S	Domain of Unknown Function (DUF1540)				
334U7	S	Domain of Unknown Function (DUF1540)				
331V9	S	Domain of Unknown Function (DUF1540)				
32YKM	S	Domain of Unknown Function (DUF1540)				
32YGS	S	Domain of Unknown Function (DUF1540)				
32YFR	S	Domain of Unknown Function (DUF1540)				
32U9H	S	Domain of Unknown Function (DUF1540)				
32N7W	S	Domain of Unknown Function (DUF1540)				
32JF6	S	Domain of Unknown Function (DUF1540)				
324C4	S	Domain of Unknown Function (DUF1540)				
323TB	S	Domain of Unknown Function (DUF1540)				
31WND	S	Domain of Unknown Function (DUF1540)				
30FQE	S	Domain of Unknown Function (DUF1540)				
30FQD	S	Domain of Unknown Function (DUF1540)				
30F49	S	Domain of Unknown Function (DUF1540)				
30ES0	S	Domain of Unknown Function (DUF1540)				
30D38	S	Domain of Unknown Function (DUF1540)				
30BXQ	S	Domain of Unknown Function (DUF1540)				
309PU	S	Domain of Unknown Function (DUF1540)				
309PT	S	Domain of Unknown Function (DUF1540)				
308MF	S	Domain of Unknown Function (DUF1540)				
3034F	S	Domain of Unknown Function (DUF1540)				
2ZW4C	S	Domain of Unknown Function (DUF1540)				
2ZU46	S	Domain of Unknown Function (DUF1540)				
2ZPGX	S	Domain of Unknown Function (DUF1540)				
2ZP0D	S	Domain of Unknown Function (DUF1540)				
2ZP0A	S	Domain of Unknown Function (DUF1540)				
2ZKCF	S	Domain of Unknown Function (DUF1540)				
2ZK3B	S	Domain of Unknown Function (DUF1540)				
33433	S	Domain of Unknown Function (DUF1540)				
32BXE	M	Domain of Unknown Function (DUF1542)				
320CY	S	Domain of Unknown Function (DUF1543)				
2ZHPT	S	Domain of Unknown Function (DUF1543)				
2ZCH2	S	Domain of Unknown Function (DUF1543)				
2ZCDZ	S	Domain of Unknown Function (DUF1543)				
3316C	S	Domain of Unknown Function (DUF1599)				
33U40	S	Domain of unknown function (DUF1611_C) P-loop domain				
305EV	S	Domain of unknown function (DUF1611_C) P-loop domain				
343CC	S	Domain of unknown function (DUF1707)				
33ZN9	S	Domain of unknown function (DUF1707)				
33EG8	S	Domain of unknown function (DUF1707)				
339YM	S	Domain of unknown function (DUF1707)				
3389Q	S	Domain of unknown function (DUF1707)				
32AHV	S	Domain of unknown function (DUF1707)				
325XV	S	Domain of unknown function (DUF1707)				
320PB	S	Domain of unknown function (DUF1707)				
31W7F	S	Domain of unknown function (DUF1707)				
31FVV	S	Domain of unknown function (DUF1707)				
2ZSK9	S	Domain of unknown function (DUF1707)				
2ZKWF	S	Domain of unknown function (DUF1707)				
340UD	S	Domain of unknown function (DUF1735)				
33Y9F	S	Domain of unknown function (DUF1735)				
33SEG	S	Domain of unknown function (DUF1735)				
33QZE	S	Domain of unknown function (DUF1735)				
33Q0E	S	Domain of unknown function (DUF1735)				
338JN	S	Domain of unknown function (DUF1735)				
331ER	S	Domain of unknown function (DUF1735)				
32VF0	S	Domain of unknown function (DUF1735)				
32PJ9	S	Domain of unknown function (DUF1735)				
328Y8	S	Domain of unknown function (DUF1735)				
31VH6	S	Domain of unknown function (DUF1735)				
31FAH	S	Domain of unknown function (DUF1735)				
30X4R	S	Domain of unknown function (DUF1735)				
2ZAI7	S	Domain of unknown function (DUF1735)				
2Z7NF	S	Domain of unknown function (DUF1735)				
30225	S	Domain of unknown function (DUF1735)				
32A63	S	Domain of unknown function (DUF1737)				
30HR0	S	Domain of unknown function (DUF1738)				
33NG1	S	Domain of unknown function (DUF1768)				
30F3A	S	Domain of unknown function (DUF1771)				
33Y38	S	Domain of unknown function (DUF1772)				
33KNE	S	Domain of unknown function (DUF1772)				
33DEX	S	Domain of unknown function (DUF1772)				
33C58	S	Domain of unknown function (DUF1772)				
338Z3	S	Domain of unknown function (DUF1772)				
330Y1	S	Domain of unknown function (DUF1772)				
32I54	S	Domain of unknown function (DUF1772)				
31SR8	S	Domain of unknown function (DUF1772)				
315BE	S	Domain of unknown function (DUF1772)				
30UGG	S	Domain of unknown function (DUF1772)				
30UGF	S	Domain of unknown function (DUF1772)				
34599	S	Domain of unknown function (DUF1772)				
33463	S	Domain of unknown function (DUF1772)				
2ZMWR	S	Domain of unknown function (DUF1788)				
2ZC71	S	Domain of unknown function (DUF1788)				
2ZBF5	S	Domain of unknown function (DUF1788)				
2Z9ZE	S	Domain of unknown function (DUF1788)				
2ZRVX	S	Domain of unknown function (DUF1794)				
340QP	S	Domain of unknown function (DUF1803)				
345QK	S	Domain of unknown function (DUF1816)				
33XHU	S	Domain of unknown function (DUF1816)				
30T5T	S	Domain of unknown function (DUF1816)				
30I91	S	Domain of unknown function (DUF1816)				
306SS	S	Domain of unknown function (DUF1816)				
33445	S	Domain of unknown function (DUF1816)				
32HN5	S	Domain of unknown function (DUF1818)				
316YV	S	Domain of unknown function (DUF1818)				
33UI4	S	Domain of unknown function (DUF1823)				
344V4	S	Domain of unknown function (DUF1824)				
32RTM	S	Domain of unknown function (DUF1824)				
32FCJ	S	Domain of unknown function (DUF1824)				
32C3G	S	Domain of unknown function (DUF1824)				
33MTD	S	Domain of unknown function (DUF1827)				
335YI	S	Domain of unknown function (DUF1827)				
347YD	S	Domain of unknown function (DUF1830)				
340RT	S	Domain of unknown function (DUF1830)				
33Y2B	S	Domain of unknown function (DUF1830)				
333FK	S	Domain of unknown function (DUF1830)				
324C3	S	Domain of unknown function (DUF1830)				
321SS	S	Domain of unknown function (DUF1830)				
321F1	S	Domain of unknown function (DUF1830)				
30VPP	S	Domain of unknown function (DUF1830)				
30QZ8	S	Domain of unknown function (DUF1830)				
2ZV5G	S	Domain of unknown function (DUF1830)				
2ZMPJ	S	Domain of unknown function (DUF1830)				
2ZFGI	S	Domain of unknown function (DUF1830)				
2ZFCN	S	Domain of unknown function (DUF1830)				
33HMJ	S	Domain of unknown function (DUF1833)				
33EPD	S	Domain of unknown function (DUF1833)				
337F7	S	Domain of unknown function (DUF1833)				
330P8	S	Domain of unknown function (DUF1833)				
32VKM	S	Domain of unknown function (DUF1833)				
32UNI	S	Domain of unknown function (DUF1833)				
32PD6	S	Domain of unknown function (DUF1833)				
305XQ	S	Domain of unknown function (DUF1833)				
318G4	S	Domain of unknown function (DUF1834)				
32B0P	S	Domain of unknown function (DUF1835)				
30T0E	S	Domain of unknown function (DUF1835)				
33DBC	S	Domain of unknown function (DUF1836)				
32Y1H	S	Domain of unknown function (DUF1836)				
2ZC9F	S	Domain of unknown function (DUF1836)				
33S60	S	Domain of unknown function (DUF1837)				
32MA8	S	Domain of unknown function (DUF1837)				
32H5K	S	Domain of unknown function (DUF1837)				
326X2	S	Domain of unknown function (DUF1837)				
31UQI	S	Domain of unknown function (DUF1837)				
31Q17	S	Domain of unknown function (DUF1837)				
31DGB	S	Domain of unknown function (DUF1837)				
30V64	S	Domain of unknown function (DUF1837)				
304NV	S	Domain of unknown function (DUF1837)				
2ZA3J	S	Domain of unknown function (DUF1837)				
2Z9K4	S	Domain of unknown function (DUF1837)				
2Z96M	S	Domain of unknown function (DUF1837)				
2Z9WS	S	Domain of unknown function (DUF1839)				
33K0T	S	Domain of unknown function (DUF1840)				
33BY9	S	Domain of unknown function (DUF1840)				
32ZX9	S	Domain of unknown function (DUF1840)				
314J8	S	Domain of unknown function (DUF1840)				
314J7	S	Domain of unknown function (DUF1840)				
314J6	S	Domain of unknown function (DUF1840)				
30TDE	S	Domain of unknown function (DUF1840)				
30N4E	S	Domain of unknown function (DUF1840)				
30N4D	S	Domain of unknown function (DUF1840)				
30N4C	S	Domain of unknown function (DUF1840)				
315C6	S	Domain of unknown function (DUF1841)				
342CW	S	Domain of unknown function (DUF1842)				
3355S	S	Domain of unknown function (DUF1842)				
32S79	S	Domain of unknown function (DUF1842)				
32S4R	S	Domain of unknown function (DUF1842)				
319T4	S	Domain of unknown function (DUF1842)				
30WSP	S	Domain of unknown function (DUF1842)				
3424K	S	Domain of unknown function (DUF1843)				
33UZB	S	Domain of unknown function (DUF1843)				
33CSP	S	Domain of unknown function (DUF1843)				
32P73	S	Domain of unknown function (DUF1843)				
32K95	S	Domain of unknown function (DUF1843)				
31UJS	S	Domain of unknown function (DUF1843)				
30YRN	S	Domain of unknown function (DUF1843)				
30WUM	S	Domain of unknown function (DUF1843)				
334IY	S	Domain of unknown function (DUF1844)				
32E3Q	S	Domain of unknown function (DUF1844)				
2ZZF9	S	Domain of unknown function (DUF1844)				
2ZZ0Z	S	Domain of unknown function (DUF1844)				
2ZUC7	S	Domain of unknown function (DUF1844)				
2ZS64	S	Domain of unknown function (DUF1844)				
31E2D	S	Domain of unknown function (DUF1845)				
30KAR	S	Domain of unknown function (DUF1845)				
2Z9SU	S	Domain of unknown function (DUF1845)				
2Z9KF	S	Domain of unknown function (DUF1845)				
2Z8NN	S	Domain of unknown function (DUF1845)				
2Z7IA	S	Domain of unknown function (DUF1852)				
32H92	S	Domain of unknown function (DUF1854)				
31GY9	S	Domain of unknown function (DUF1854)				
33T7J	S	Domain of unknown function (DUF1857)				
32DDF	S	Domain of unknown function (DUF1857)				
313B9	S	Domain of unknown function (DUF1857)				
30YF9	S	Domain of unknown function (DUF1857)				
2ZSYA	S	Domain of unknown function (DUF1857)				
2ZAS0	S	Domain of unknown function (DUF1857)				
34AYU	S	Domain of unknown function (DUF1858)				
345W0	S	Domain of unknown function (DUF1858)				
33E1I	S	Domain of unknown function (DUF1858)				
331K7	S	Domain of unknown function (DUF1858)				
32B78	S	Domain of unknown function (DUF1858)				
313D8	S	Domain of unknown function (DUF1858)				
313CH	S	Domain of unknown function (DUF1858)				
30UMY	S	Domain of unknown function (DUF1858)				
30IH3	S	Domain of unknown function (DUF1858)				
2ZBT1	S	Domain of unknown function (DUF1864)				
2Z8E7	S	Domain of unknown function (DUF1864)				
31E80	S	Domain of unknown function (DUF1868)				
32XZW	S	Domain of unknown function (DUF1869)				
31DUA	S	Domain of unknown function (DUF1869)				
32979	S	Domain of unknown function (DUF1869)				
33J3Q	S	Domain of unknown function (DUF1870)				
33DAY	S	Domain of unknown function (DUF1871)				
334GP	S	Domain of unknown function (DUF1871)				
32RW2	S	Domain of unknown function (DUF1871)				
30ECQ	S	Domain of unknown function (DUF1871)				
305AT	S	Domain of unknown function (DUF1871)				
2ZK9I	S	Domain of unknown function (DUF1871)				
2ZCVC	S	Domain of unknown function (DUF1871)				
32Z9E	S	Domain of unknown function (DUF1874)				
318ZY	S	Domain of unknown function (DUF1874)				
2ZJKF	S	Domain of unknown function (DUF1874)				
33AY1	S	Domain of unknown function (DUF1876)				
3351X	S	Domain of unknown function (DUF1876)				
320D4	S	Domain of unknown function (DUF1876)				
320CX	S	Domain of unknown function (DUF1876)				
31XH0	S	Domain of unknown function (DUF1876)				
31WSS	S	Domain of unknown function (DUF1876)				
31R2D	S	Domain of unknown function (DUF1876)				
30KAH	S	Domain of unknown function (DUF1876)				
30J7C	S	Domain of unknown function (DUF1876)				
30I7R	S	Domain of unknown function (DUF1876)				
30I7Q	S	Domain of unknown function (DUF1876)				
3470K	S	Domain of unknown function (DUF1877)				
346S1	S	Domain of unknown function (DUF1877)				
33KJ3	S	Domain of unknown function (DUF1877)				
33F0I	S	Domain of unknown function (DUF1877)				
336J5	S	Domain of unknown function (DUF1877)				
32ZS5	S	Domain of unknown function (DUF1877)				
32XBH	S	Domain of unknown function (DUF1877)				
32UD8	S	Domain of unknown function (DUF1877)				
32U6B	S	Domain of unknown function (DUF1877)				
32TEE	S	Domain of unknown function (DUF1877)				
32DGA	S	Domain of unknown function (DUF1877)				
32BSQ	S	Domain of unknown function (DUF1877)				
32BEH	S	Domain of unknown function (DUF1877)				
320WR	S	Domain of unknown function (DUF1877)				
31S04	S	Domain of unknown function (DUF1877)				
31MKX	S	Domain of unknown function (DUF1877)				
319SV	S	Domain of unknown function (DUF1877)				
315JW	S	Domain of unknown function (DUF1877)				
30VHX	S	Domain of unknown function (DUF1877)				
30UMJ	S	Domain of unknown function (DUF1877)				
30NID	S	Domain of unknown function (DUF1877)				
30JBT	S	Domain of unknown function (DUF1877)				
30HY2	S	Domain of unknown function (DUF1877)				
30GDR	S	Domain of unknown function (DUF1877)				
2ZYX4	S	Domain of unknown function (DUF1877)				
2ZVXS	S	Domain of unknown function (DUF1877)				
2ZU04	S	Domain of unknown function (DUF1877)				
2ZHY2	S	Domain of unknown function (DUF1877)				
2ZC9E	S	Domain of unknown function (DUF1877)				
33GPV	S	Domain of unknown function (DUF1883)				
3329W	S	Domain of unknown function (DUF1883)				
330TA	S	Domain of unknown function (DUF1883)				
32JKJ	S	Domain of unknown function (DUF1883)				
314PW	S	Domain of unknown function (DUF1883)				
30E7U	S	Domain of unknown function (DUF1883)				
30E7T	S	Domain of unknown function (DUF1883)				
31D41	S	Domain of unknown function (DUF1885)				
343CN	S	Domain of unknown function (DUF1887)				
340ZS	S	Domain of unknown function (DUF1887)				
3402U	S	Domain of unknown function (DUF1887)				
33JY6	S	Domain of unknown function (DUF1887)				
331ZW	S	Domain of unknown function (DUF1887)				
32W1C	S	Domain of unknown function (DUF1887)				
32UHS	S	Domain of unknown function (DUF1889)				
332RU	S	Domain of unknown function (DUF1893)				
30FT2	S	Domain of unknown function (DUF1893)				
33XJM	S	Domain of unknown function (DUF1896)				
33SPW	S	Domain of unknown function (DUF1896)				
33RP5	S	Domain of unknown function (DUF1896)				
33PJU	S	Domain of unknown function (DUF1896)				
33PJS	S	Domain of unknown function (DUF1896)				
32R30	S	Domain of unknown function (DUF1896)				
314ZD	S	Domain of unknown function (DUF1896)				
33M5I	S	Domain of unknown function (DUF1902)				
33E6G	S	Domain of unknown function (DUF1902)				
33AIN	S	Domain of unknown function (DUF1902)				
30Q08	S	Domain of unknown function (DUF1902)				
30Q07	S	Domain of unknown function (DUF1902)				
2ZXEK	S	Domain of unknown function (DUF1902)				
2ZTA2	S	Domain of unknown function (DUF1902)				
33MNE	S	Domain of unknown function (DUF1904)				
32SEX	S	Domain of unknown function (DUF1904)				
2ZXSX	S	Domain of unknown function (DUF1904)				
33VQ8	S	Domain of unknown function (DUF1905)				
336ZJ	S	Domain of unknown function (DUF1905)				
330ZY	S	Domain of unknown function (DUF1905)				
32ZPP	S	Domain of unknown function (DUF1905)				
32YNP	S	Domain of unknown function (DUF1905)				
32BTM	S	Domain of unknown function (DUF1905)				
30JTN	S	Domain of unknown function (DUF1905)				
30JS1	S	Domain of unknown function (DUF1905)				
307RN	S	Domain of unknown function (DUF1905)				
2Z9X5	S	Domain of unknown function (DUF1905)				
3312R	S	Domain of unknown function (DUF1906)				
30WPZ	S	Domain of unknown function (DUF1906)				
30PT3	S	Domain of unknown function (DUF1906)				
30KR4	S	Domain of unknown function (DUF1906)				
2ZK0I	S	Domain of unknown function (DUF1906)				
2ZAR1	S	Domain of unknown function (DUF1906)				
32U70	S	Domain of unknown function (DUF1911)				
32RP7	S	Domain of unknown function (DUF1911)				
31SAK	S	Domain of unknown function (DUF1911)				
30IPK	S	Domain of unknown function (DUF1911)				
346RD	S	Domain of unknown function (DUF1912)				
30C2X	S	Domain of unknown function (DUF1912)				
304WY	S	Domain of unknown function (DUF1912)				
3040P	S	Domain of unknown function (DUF1912)				
326EF	S	Domain of unknown function (DUF1917)				
316WG	S	Domain of unknown function (DUF1917)				
2ZWFS	S	Domain of unknown function (DUF1917)				
33B5K	S	Domain of unknown function (DUF1918)				
3395Y	S	Domain of unknown function (DUF1918)				
31M28	S	Domain of unknown function (DUF1918)				
30JX4	S	Domain of unknown function (DUF1918)				
31BBY	S	Domain of unknown function (DUF1931)				
33IYV	S	Domain of unknown function (DUF1934)				
33HMN	S	Domain of unknown function (DUF1934)				
33FNG	S	Domain of unknown function (DUF1934)				
332QG	S	Domain of unknown function (DUF1934)				
327QQ	S	Domain of unknown function (DUF1934)				
30Z52	S	Domain of unknown function (DUF1934)				
30TN8	S	Domain of unknown function (DUF1934)				
30G3P	S	Domain of unknown function (DUF1934)				
30A35	S	Domain of unknown function (DUF1934)				
2ZWGE	S	Domain of unknown function (DUF1934)				
2ZF9J	S	Domain of unknown function (DUF1934)				
30917	S	Domain of unknown function (DUF1934)				
320RC	S	Domain of unknown function (DUF1942)				
31SJ3	S	Domain of unknown function (DUF1942)				
31N8F	S	Domain of unknown function (DUF1942)				
31M8B	S	Domain of unknown function (DUF1942)				
31HH7	S	Domain of unknown function (DUF1942)				
314QK	S	Domain of unknown function (DUF1942)				
30I03	S	Domain of unknown function (DUF1942)				
31ZA8	K	Domain of unknown function (DUF1948)				
31Z8U	S	Domain of unknown function (DUF1951)				
2ZUE2	S	Domain of unknown function (DUF1961)				
33ZIM	S	Domain of unknown function (DUF1963)				
33RXP	S	Domain of unknown function (DUF1963)				
304A3	S	Domain of unknown function (DUF1963)				
300Y5	S	Domain of unknown function (DUF1963)				
32WCB	S	Domain of unknown function (DUF1987)				
31W5M	S	Domain of unknown function (DUF1987)				
31SER	S	Domain of unknown function (DUF1987)				
312WH	S	Domain of unknown function (DUF1987)				
33X9D	S	Domain of unknown function (DUF1990)				
32RGN	S	Domain of unknown function (DUF1990)				
33DCW	S	Domain of unknown function (DUF1992)				
332FC	S	Domain of unknown function (DUF1992)				
32TNY	S	Domain of unknown function (DUF1992)				
32TM9	S	Domain of unknown function (DUF1992)				
32TKJ	S	Domain of unknown function (DUF1992)				
32BW3	S	Domain of unknown function (DUF1992)				
318KY	S	Domain of unknown function (DUF1992)				
30K94	S	Domain of unknown function (DUF1992)				
30JER	S	Domain of unknown function (DUF1992)				
30BWS	S	Domain of unknown function (DUF1992)				
301ZY	S	Domain of unknown function (DUF1992)				
2ZZ0P	S	Domain of unknown function (DUF1992)				
2ZE5X	S	Domain of unknown function (DUF1992)				
33S8N	S	Domain of unknown function (DUF1996)				
323Z9	S	Domain of unknown function (DUF1996)				
30WNV	S	Domain of unknown function (DUF1996)				
30IDN	S	Domain of unknown function (DUF1996)				
30HYY	S	Domain of unknown function (DUF1996)				
2Z9YR	S	Domain of unknown function (DUF1996)				
2Z8WH	S	Domain of unknown function (DUF1996)				
2Z8H0	S	Domain of unknown function (DUF1996)				
2Z890	S	Domain of unknown function (DUF1996)				
30Q7X	S	Domain of unknown function (DUF1998)				
2Z7NV	S	Domain of unknown function (DUF1998)				
32Z6K	S	Domain of unknown function (DUF2017)				
31M7D	S	Domain of unknown function (DUF2017)				
30QUU	S	Domain of unknown function (DUF2017)				
30MQJ	S	Domain of unknown function (DUF2017)				
31ARU	S	Domain of unknown function (DUF2018)				
319G8	S	Domain of unknown function (DUF2018)				
3192R	S	Domain of unknown function (DUF2018)				
314UY	S	Domain of unknown function (DUF2018)				
33ZRP	S	Domain of unknown function (DUF2019)				
33H84	S	Domain of unknown function (DUF202)				
33FIJ	S	Domain of unknown function (DUF202)				
33DSM	S	Domain of unknown function (DUF202)				
33BZV	S	Domain of unknown function (DUF202)				
339ZG	S	Domain of unknown function (DUF202)				
338NV	S	Domain of unknown function (DUF202)				
3339P	S	Domain of unknown function (DUF202)				
32GYE	S	Domain of unknown function (DUF202)				
32FBW	S	Domain of unknown function (DUF202)				
32EZM	S	Domain of unknown function (DUF202)				
32AJX	S	Domain of unknown function (DUF202)				
3234R	S	Domain of unknown function (DUF202)				
31Z2E	S	Domain of unknown function (DUF202)				
31WEI	S	Domain of unknown function (DUF202)				
31U5I	S	Domain of unknown function (DUF202)				
31Q53	S	Domain of unknown function (DUF202)				
31PUT	S	Domain of unknown function (DUF202)				
31J0W	S	Domain of unknown function (DUF202)				
31G6V	S	Domain of unknown function (DUF202)				
31FMN	S	Domain of unknown function (DUF202)				
31F0G	S	Domain of unknown function (DUF202)				
314V7	S	Domain of unknown function (DUF202)				
3144W	S	Domain of unknown function (DUF202)				
30VMG	S	Domain of unknown function (DUF202)				
30VME	S	Domain of unknown function (DUF202)				
30VMC	S	Domain of unknown function (DUF202)				
30N5X	S	Domain of unknown function (DUF202)				
301Z3	S	Domain of unknown function (DUF202)				
2ZUVD	S	Domain of unknown function (DUF202)				
2ZDVQ	S	Domain of unknown function (DUF202)				
31996	S	Domain of unknown function (DUF202)				
337DZ	S	Domain of unknown function (DUF2020)				
3320J	S	Domain of unknown function (DUF2024)				
31UZ7	S	Domain of unknown function (DUF222)				
31SBT	S	Domain of unknown function (DUF222)				
34BYU	S	Domain of unknown function (DUF2382)				
32GH3	S	Domain of unknown function (DUF2382)				
31W92	S	Domain of unknown function (DUF2382)				
33GC3	S	Domain of unknown function (DUF2383)				
33BZK	S	Domain of unknown function (DUF2383)				
33BJF	S	Domain of unknown function (DUF2383)				
32WZ2	S	Domain of unknown function (DUF2383)				
32V50	S	Domain of unknown function (DUF2383)				
32UYF	S	Domain of unknown function (DUF2383)				
32QIN	S	Domain of unknown function (DUF2383)				
32D31	S	Domain of unknown function (DUF2383)				
31HBM	S	Domain of unknown function (DUF2383)				
31E6W	S	Domain of unknown function (DUF2383)				
30IW3	S	Domain of unknown function (DUF2383)				
2ZVX7	S	Domain of unknown function (DUF2383)				
33H7M	S	Domain of unknown function (DUF2431)				
2Z7XU	S	Domain of unknown function (DUF2431)				
344FD	S	Domain of unknown function (DUF2479)				
340IJ	S	Domain of unknown function (DUF2479)				
33ZQ8	S	Domain of unknown function (DUF2479)				
33YP9	S	Domain of unknown function (DUF2479)				
33CP2	S	Domain of unknown function (DUF2479)				
3326N	S	Domain of unknown function (DUF2479)				
32CBS	S	Domain of unknown function (DUF2479)				
32BZD	S	Domain of unknown function (DUF2479)				
30IEZ	S	Domain of unknown function (DUF2479)				
340JJ	S	Domain of unknown function (DUF2529)				
32Y4S	S	Domain of unknown function (DUF2610)				
32YQI	S	Domain of unknown function (DUF2703)				
32V06	S	Domain of unknown function (DUF2703)				
32PCZ	S	Domain of unknown function (DUF2703)				
32PCX	S	Domain of unknown function (DUF2703)				
30PSB	S	Domain of unknown function (DUF2703)				
32PI0	S	Domain of unknown function (DUF2715)				
31D2T	S	Domain of unknown function (DUF2715)				
31CYI	S	Domain of unknown function (DUF2715)				
30XGP	S	Domain of unknown function (DUF2715)				
300BV	S	Domain of unknown function (DUF2715)				
2ZYA3	S	Domain of unknown function (DUF2715)				
32SHU	S	Domain of unknown function (DUF2760)				
